ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr7,135060000,135070000,chr7,135090000,135100000,2.5
chr10,18680000,18690000,chr10,18830000,18840000,2.5
chr7,134430000,134440000,chr7,135060000,135070000,2.5
chr2,29680000,29690000,chr2,30210000,30220000,2.5
chr1,154750000,154760000,chr1,155330000,155340000,2.5
chr16,94790000,94800000,chr16,94940000,94950000,2.5
chr1,182120000,182130000,chr1,182330000,182340000,2.5
chr17,35320000,35330000,chr17,35430000,35440000,2.5
chr11,104220000,104230000,chr11,104520000,104530000,2.5
chr16,94530000,94540000,chr16,94940000,94950000,2.5
chr9,32530000,32540000,chr9,32760000,32770000,2.5
chr7,121220000,121230000,chr7,121420000,121430000,2.5
chr19,4210000,4220000,chr19,4240000,4250000,2.5
chr13,22020000,22030000,chr13,23850000,23860000,2.5
chr1,154750000,154760000,chr1,167760000,167770000,2.5
chr2,11120000,11130000,chr2,11560000,11570000,2.5
chr9,32300000,32310000,chr9,32450000,32460000,2.5
chr19,4240000,4250000,chr19,4390000,4400000,2.5
chr17,57200000,57210000,chr17,57470000,57480000,2.5
chr11,46080000,46090000,chr11,46150000,46160000,2.0
chr15,96420000,96430000,chr15,96540000,96550000,2.0
chr17,35220000,35230000,chr17,35390000,35400000,2.0
chr15,5050000,5060000,chr15,9000000,9010000,2.0
chr15,5050000,5060000,chr15,6540000,6550000,2.0
chr11,106440000,106450000,chr11,106520000,106530000,2.0
chr17,35180000,35190000,chr17,35400000,35410000,2.0
chr12,35670000,35680000,chr12,36740000,36750000,2.0
chr15,97150000,97160000,chr15,97300000,97310000,2.0
chr11,82760000,82770000,chr11,83040000,83050000,2.0
chr17,35320000,35330000,chr17,35400000,35410000,2.0
chr11,117640000,117650000,chr11,117730000,117740000,2.0
chr15,57710000,57720000,chr15,57970000,57980000,2.0
chr17,51540000,51550000,chr17,52040000,52050000,2.0
chr19,59470000,59480000,chr19,60000000,60010000,2.0
chr11,4430000,4440000,chr11,4720000,4730000,2.0
chr15,80400000,80410000,chr15,80760000,80770000,2.0
chr11,4390000,4400000,chr11,4720000,4730000,2.0
chr17,52300000,52310000,chr17,52430000,52440000,2.0
chr17,52300000,52310000,chr17,73280000,73290000,2.0
chr17,56970000,56980000,chr17,57410000,57420000,2.0
chr15,59480000,59490000,chr15,59970000,59980000,2.0
chr17,57200000,57210000,chr17,57410000,57420000,2.0
chr15,59740000,59750000,chr15,59970000,59980000,2.0
chr15,79910000,79920000,chr15,80570000,80580000,2.0
chr11,114950000,114960000,chr11,115270000,115280000,2.0
chr15,59970000,59980000,chr15,61810000,61820000,2.0
chr15,76100000,76110000,chr15,76180000,76190000,2.0
chr15,66690000,66700000,chr15,99560000,99570000,2.0
chr11,4130000,4140000,chr11,4720000,4730000,2.0
chr11,108130000,108140000,chr11,109280000,109290000,2.0
chr17,51450000,51460000,chr17,51540000,51550000,2.0
chr15,80440000,80450000,chr15,80630000,80640000,2.0
chr15,5710000,5720000,chr15,6540000,6550000,2.0
chr15,80570000,80580000,chr15,81130000,81140000,2.0
chr15,6520000,6530000,chr15,6670000,6680000,2.0
chr19,34360000,34370000,chr19,37630000,37640000,2.0
chr11,34400000,34410000,chr11,34580000,34590000,2.0
chr11,106520000,106530000,chr11,106820000,106830000,2.0
chr15,9000000,9010000,chr15,12130000,12140000,2.0
chr15,9500000,9510000,chr15,9630000,9640000,2.0
chr17,83840000,83850000,chr17,83910000,83920000,2.0
chr15,11930000,11940000,chr15,12060000,12070000,2.0
chr17,74250000,74260000,chr17,74300000,74310000,2.0
chr15,12040000,12050000,chr15,12150000,12160000,2.0
chr15,80630000,80640000,chr15,80760000,80770000,2.0
chr19,53380000,53390000,chr19,53600000,53610000,2.0
chr17,47270000,47280000,chr17,47570000,47580000,2.0
chr17,47660000,47670000,chr17,56210000,56220000,2.0
chr15,12090000,12100000,chr15,12150000,12160000,2.0
chr17,50600000,50610000,chr17,52300000,52310000,2.0
chr17,50600000,50610000,chr17,53610000,53620000,2.0
chr11,117640000,117650000,chr11,118150000,118160000,2.0
chr19,53490000,53500000,chr19,53980000,53990000,2.0
chr19,56620000,56630000,chr19,57190000,57200000,2.0
chr14,32210000,32220000,chr14,79920000,79930000,2.0
chr11,106350000,106360000,chr11,106440000,106450000,2.0
chr13,93120000,93130000,chr13,93260000,93270000,2.0
chr11,54610000,54620000,chr11,54770000,54780000,2.0
chr11,54510000,54520000,chr11,54770000,54780000,2.0
chr12,107020000,107030000,chr12,107200000,107210000,2.0
chr11,95120000,95130000,chr11,95270000,95280000,2.0
chr11,54340000,54350000,chr11,54610000,54620000,2.0
chr18,75580000,75590000,chr18,75750000,75760000,2.0
chr17,15840000,15850000,chr17,74880000,74890000,2.0
chr17,21520000,21530000,chr17,21600000,21610000,2.0
chr13,56600000,56610000,chr13,56800000,56810000,2.0
chr12,87000000,87010000,chr12,87380000,87390000,2.0
chr14,119230000,119240000,chr14,119330000,119340000,2.0
chr16,52140000,52150000,chr16,52450000,52460000,2.0
chr13,96730000,96740000,chr13,102470000,102480000,2.0
chr12,86710000,86720000,chr12,87020000,87030000,2.0
chr13,105410000,105420000,chr13,110610000,110620000,2.0
chr13,112580000,112590000,chr13,113180000,113190000,2.0
chr17,29080000,29090000,chr17,29400000,29410000,2.0
chr11,54330000,54340000,chr11,54770000,54780000,2.0
chr18,75160000,75170000,chr18,75540000,75550000,2.0
chr11,96840000,96850000,chr11,98800000,98810000,2.0
chr13,43270000,43280000,chr13,44820000,44830000,2.0
chr11,54770000,54780000,chr11,68880000,68890000,2.0
chr11,58740000,58750000,chr11,60620000,60630000,2.0
chr13,41910000,41920000,chr13,42140000,42150000,2.0
chr19,11130000,11140000,chr19,11570000,11580000,2.0
chr13,23600000,23610000,chr13,23780000,23790000,2.0
chr13,24500000,24510000,chr13,24720000,24730000,2.0
chr11,82760000,82770000,chr11,83030000,83040000,2.0
chr11,86390000,86400000,chr11,86640000,86650000,2.0
chr13,24530000,24540000,chr13,24700000,24710000,2.0
chr13,23540000,23550000,chr13,23780000,23790000,2.0
chr11,75790000,75800000,chr11,116350000,116360000,2.0
chr16,91060000,91070000,chr16,91440000,91450000,2.0
chr11,86390000,86400000,chr11,87230000,87240000,2.0
chr11,69560000,69570000,chr11,69730000,69740000,2.0
chr16,75760000,75770000,chr16,76350000,76360000,2.0
chr19,5810000,5820000,chr19,5960000,5970000,2.0
chr11,68880000,68890000,chr11,69080000,69090000,2.0
chr13,30830000,30840000,chr13,37880000,37890000,2.0
chr19,4210000,4220000,chr19,4390000,4400000,2.0
chr16,94530000,94540000,chr16,94740000,94750000,2.0
chr13,41690000,41700000,chr13,42040000,42050000,2.0
chr11,87560000,87570000,chr11,88480000,88490000,2.0
chr16,48770000,48780000,chr16,48810000,48820000,2.0
chr17,29080000,29090000,chr17,29620000,29630000,2.0
chr18,75150000,75160000,chr18,75750000,75760000,2.0
chr18,37910000,37920000,chr18,38060000,38070000,2.0
chr14,52730000,52740000,chr14,52860000,52870000,2.0
chr19,29260000,29270000,chr19,29440000,29450000,2.0
chr12,71570000,71580000,chr12,72070000,72080000,2.0
chr14,54830000,54840000,chr14,54980000,54990000,2.0
chr11,100680000,100690000,chr11,100800000,100810000,2.0
chr14,54840000,54850000,chr14,56340000,56350000,2.0
chr17,85250000,85260000,chr17,85580000,85590000,2.0
chr17,85250000,85260000,chr17,85420000,85430000,2.0
chr17,31200000,31210000,chr17,31360000,31370000,2.0
chr17,31200000,31210000,chr17,31570000,31580000,2.0
chr17,31340000,31350000,chr17,31570000,31580000,2.0
chr14,62170000,62180000,chr14,62210000,62220000,2.0
chr16,23130000,23140000,chr16,23220000,23230000,2.0
chr16,23080000,23090000,chr16,23220000,23230000,2.0
chr17,34740000,34750000,chr17,35180000,35190000,2.0
chr14,75240000,75250000,chr14,75590000,75600000,2.0
chr14,79220000,79230000,chr14,79300000,79310000,2.0
chr12,55660000,55670000,chr12,56590000,56600000,2.0
chr11,106240000,106250000,chr11,106630000,106640000,2.0
chr19,12870000,12880000,chr19,26820000,26830000,2.0
chr11,98990000,99000000,chr11,99100000,99110000,2.0
chr16,45220000,45230000,chr16,46010000,46020000,2.0
chr13,23620000,23630000,chr13,23780000,23790000,2.0
chr11,54250000,54260000,chr11,54950000,54960000,2.0
chr13,114370000,114380000,chr13,118000000,118010000,2.0
chr12,85320000,85330000,chr12,85740000,85750000,2.0
chr17,29230000,29240000,chr17,29400000,29410000,2.0
chr17,29230000,29240000,chr17,29560000,29570000,2.0
chr16,45020000,45030000,chr16,45150000,45160000,2.0
chr16,43690000,43700000,chr16,45220000,45230000,2.0
chr11,97540000,97550000,chr11,97800000,97810000,2.0
chr11,98350000,98360000,chr11,99060000,99070000,2.0
chr14,14870000,14880000,chr14,15460000,15470000,2.0
chr14,17000000,17010000,chr14,17190000,17200000,2.0
chr11,98650000,98660000,chr11,99030000,99040000,2.0
chr11,98650000,98660000,chr11,99060000,99070000,2.0
chr17,29230000,29240000,chr17,29680000,29690000,2.0
chr16,36470000,36480000,chr16,36870000,36880000,2.0
chr12,81210000,81220000,chr12,85530000,85540000,2.0
chr17,29390000,29400000,chr17,29980000,29990000,2.0
chr12,80390000,80400000,chr12,81210000,81220000,2.0
chr11,48580000,48590000,chr11,48900000,48910000,2.0
chr13,24500000,24510000,chr13,24690000,24700000,2.0
chr9,32320000,32330000,chr9,32420000,32430000,2.0
chr5,64880000,64890000,chr5,65270000,65280000,2.0
chr3,115370000,115380000,chr3,126360000,126370000,2.0
chr8,117710000,117720000,chr8,119160000,119170000,2.0
chr8,118230000,118240000,chr8,119160000,119170000,2.0
chr2,9790000,9800000,chr2,11560000,11570000,2.0
chr2,9790000,9800000,chr2,11540000,11550000,2.0
chr8,121940000,121950000,chr8,123630000,123640000,2.0
chr8,124100000,124110000,chr8,126790000,126800000,2.0
chr2,9790000,9800000,chr2,11120000,11130000,2.0
chr3,135320000,135330000,chr3,135400000,135410000,2.0
chr6,108500000,108510000,chr6,108780000,108790000,2.0
chr8,129190000,129200000,chr8,129380000,129390000,2.0
chr2,9440000,9450000,chr2,9790000,9800000,2.0
chr2,9440000,9450000,chr2,9510000,9520000,2.0
chr2,3640000,3650000,chr2,58000000,58010000,2.0
chr9,7870000,7880000,chr9,15350000,15360000,2.0
chr6,99490000,99500000,chr6,99580000,99590000,2.0
chr6,99470000,99480000,chr6,134870000,134880000,2.0
chr9,14300000,14310000,chr9,14580000,14590000,2.0
chr2,3640000,3650000,chr2,43590000,43600000,2.0
chr9,14580000,14590000,chr9,14850000,14860000,2.0
chr8,117710000,117720000,chr8,118140000,118150000,2.0
chr8,117570000,117580000,chr8,117710000,117720000,2.0
chr8,117490000,117500000,chr8,118230000,118240000,2.0
chr8,86720000,86730000,chr8,86880000,86890000,2.0
chr8,74680000,74690000,chr8,74860000,74870000,2.0
chr8,74680000,74690000,chr8,74880000,74890000,2.0
chr8,74760000,74770000,chr8,74880000,74890000,2.0
chr3,130430000,130440000,chr3,130820000,130830000,2.0
chr3,130430000,130440000,chr3,130850000,130860000,2.0
chr6,115640000,115650000,chr6,115750000,115760000,2.0
chr8,86260000,86270000,chr8,86720000,86730000,2.0
chr8,86490000,86500000,chr8,86720000,86730000,2.0
chr6,115620000,115630000,chr6,115800000,115810000,2.0
chr3,130860000,130870000,chr3,130970000,130980000,2.0
chr6,113610000,113620000,chr18,33130000,33140000,2.0
chr3,130760000,130770000,chr3,130890000,130900000,2.0
chr2,11550000,11560000,chr5,66340000,66350000,2.0
chr8,108260000,108270000,chr8,108530000,108540000,2.0
chr8,108530000,108540000,chr14,56340000,56350000,2.0
chr3,130820000,130830000,chr3,130970000,130980000,2.0
chr2,11140000,11150000,chr2,11570000,11580000,2.0
chr8,117490000,117500000,chr8,117710000,117720000,2.0
chr6,99260000,99270000,chr6,99470000,99480000,2.0
chr3,152090000,152100000,chr3,152370000,152380000,2.0
chr1,175530000,175540000,chr1,175580000,175590000,2.0
chr1,163640000,163650000,chr1,163910000,163920000,2.0
chr1,164480000,164490000,chr1,164650000,164660000,2.0
chr6,87450000,87460000,chr6,87780000,87790000,2.0
chr6,86800000,86810000,chr6,87450000,87460000,2.0
chr9,61520000,61530000,chr9,61780000,61790000,2.0
chr4,32330000,32340000,chr4,32700000,32710000,2.0
chr9,64650000,64660000,chr9,65040000,65050000,2.0
chr1,163660000,163670000,chr1,163810000,163820000,2.0
chr9,66730000,66740000,chr9,66830000,66840000,2.0
chr6,83040000,83050000,chr6,83360000,83370000,2.0
chr4,32260000,32270000,chr4,32340000,32350000,2.0
chr9,88220000,88230000,chr9,88330000,88340000,2.0
chr6,82950000,82960000,chr6,83450000,83460000,2.0
chr9,88250000,88260000,chr9,88330000,88340000,2.0
chr1,163000000,163010000,chr1,163680000,163690000,2.0
chr9,96290000,96300000,chr9,96830000,96840000,2.0
chr4,40780000,40790000,chr4,41070000,41080000,2.0
chr4,43500000,43510000,chr4,43660000,43670000,2.0
chr9,96590000,96600000,chr9,96830000,96840000,2.0
chr1,165930000,165940000,chr1,165990000,166000000,2.0
chr6,91060000,91070000,chr6,94610000,94620000,2.0
chr6,99200000,99210000,chr6,99340000,99350000,2.0
chr6,97160000,97170000,chr17,50600000,50610000,2.0
chr9,32300000,32310000,chr9,32860000,32870000,2.0
chr3,159180000,159190000,chr5,63300000,63310000,2.0
chr6,98940000,98950000,chr6,99320000,99330000,2.0
chr4,3890000,3900000,chr9,58110000,58120000,2.0
chr9,32320000,32330000,chr9,32500000,32510000,2.0
chr1,173430000,173440000,chr1,173930000,173940000,2.0
chr6,98940000,98950000,chr6,99210000,99220000,2.0
chr9,32420000,32430000,chr9,32840000,32850000,2.0
chr9,32760000,32770000,chr9,32840000,32850000,2.0
chr9,50860000,50870000,chr11,61460000,61470000,2.0
chr4,14750000,14760000,chr4,15200000,15210000,2.0
chr1,167650000,167660000,chr1,167760000,167770000,2.0
chr9,43830000,43840000,chr9,44780000,44790000,2.0
chr9,44340000,44350000,chr9,44580000,44590000,2.0
chr9,44380000,44390000,chr9,44780000,44790000,2.0
chr6,91060000,91070000,chr6,117850000,117860000,2.0
chr4,32140000,32150000,chr4,32260000,32270000,2.0
chr1,167390000,167400000,chr1,167590000,167600000,2.0
chr8,74680000,74690000,chr8,74790000,74800000,2.0
chr6,124700000,124710000,chr6,124980000,124990000,2.0
chr6,48830000,48840000,chr6,49920000,49930000,2.0
chr2,30270000,30280000,chr2,30800000,30810000,2.0
chr3,51350000,51360000,chr3,51430000,51440000,2.0
chr3,95420000,95430000,chr3,95560000,95570000,2.0
chr7,25310000,25320000,chr7,26460000,26470000,2.0
chr7,82510000,82520000,chr7,82830000,82840000,2.0
chr3,95520000,95530000,chr3,95620000,95630000,2.0
chr3,20000000,20010000,chr3,20120000,20130000,2.0
chr7,25240000,25250000,chr7,29160000,29170000,2.0
chr3,95540000,95550000,chr3,95620000,95630000,2.0
chr7,82800000,82810000,chr7,83380000,83390000,2.0
chr7,82940000,82950000,chr7,83050000,83060000,2.0
chr7,82940000,82950000,chr7,132630000,132640000,2.0
chr7,85990000,86000000,chr7,127970000,127980000,2.0
chr2,166920000,166930000,chr11,54300000,54310000,2.0
chr2,157020000,157030000,chr2,157270000,157280000,2.0
chr3,100870000,100880000,chr3,100930000,100940000,2.0
chr7,87560000,87570000,chr7,87910000,87920000,2.0
chr7,87590000,87600000,chr7,87910000,87920000,2.0
chr7,25150000,25160000,chr7,25310000,25320000,2.0
chr7,19810000,19820000,chr7,20250000,20260000,2.0
chr7,80670000,80680000,chr7,82940000,82950000,2.0
chr7,75430000,75440000,chr10,117220000,117230000,2.0
chr3,51450000,51460000,chr3,52640000,52650000,2.0
chr3,84030000,84040000,chr3,84140000,84150000,2.0
chr3,90040000,90050000,chr5,31350000,31360000,2.0
chr3,90040000,90050000,chr3,94840000,94850000,2.0
chr3,88480000,88490000,chr3,88740000,88750000,2.0
chr7,31170000,31180000,chr7,31930000,31940000,2.0
chr3,88310000,88320000,chr3,88480000,88490000,2.0
chr3,94840000,94850000,chr3,95420000,95430000,2.0
chr7,52150000,52160000,chr7,52950000,52960000,2.0
chr7,29570000,29580000,chr7,29760000,29770000,2.0
chr3,79070000,79080000,chr3,115500000,115510000,2.0
chr7,75420000,75430000,chr7,80760000,80770000,2.0
chr7,29160000,29170000,chr7,29760000,29770000,2.0
chr7,54090000,54100000,chr7,54260000,54270000,2.0
chr7,70960000,70970000,chr7,71140000,71150000,2.0
chr7,29160000,29170000,chr7,29470000,29480000,2.0
chr7,70960000,70970000,chr7,71200000,71210000,2.0
chr7,71110000,71120000,chr7,71200000,71210000,2.0
chr3,68560000,68570000,chr3,68770000,68780000,2.0
chr3,52060000,52070000,chr3,52420000,52430000,2.0
chr7,16940000,16950000,chr7,31930000,31940000,2.0
chr2,154420000,154430000,chr2,154470000,154480000,2.0
chr7,87910000,87920000,chr7,88090000,88100000,2.0
chr3,108190000,108200000,chr3,108350000,108360000,2.0
chr7,150810000,150820000,chr10,96770000,96780000,2.0
chr6,134840000,134850000,chr6,136890000,136900000,2.0
chr2,75470000,75480000,chr2,75730000,75740000,2.0
chr2,62230000,62240000,chr18,68380000,68390000,2.0
chr3,103590000,103600000,chr3,105690000,105700000,2.0
chr3,106580000,106590000,chr9,40920000,40930000,2.0
chr8,35220000,35230000,chr8,35270000,35280000,2.0
chr8,36020000,36030000,chr8,36490000,36500000,2.0
chr8,47630000,47640000,chr8,47770000,47780000,2.0
chr7,135060000,135070000,chrX,39850000,39860000,2.0
chr6,128830000,128840000,chr6,129180000,129190000,2.0
chr2,32610000,32620000,chr2,32690000,32700000,2.0
chr2,31990000,32000000,chr12,88170000,88180000,2.0
chr6,124980000,124990000,chr17,46880000,46890000,2.0
chr2,30910000,30920000,chr2,31990000,32000000,2.0
chr6,124980000,124990000,chr6,125160000,125170000,2.0
chr2,30800000,30810000,chr2,30970000,30980000,2.0
chr2,30800000,30810000,chr2,30930000,30940000,2.0
chr7,148230000,148240000,chr7,148280000,148290000,2.0
chr6,136490000,136500000,chr6,136890000,136900000,2.0
chr7,16630000,16640000,chr7,16940000,16950000,2.0
chr6,143060000,143070000,chr6,145300000,145310000,2.0
chr2,127980000,127990000,chr2,128220000,128230000,2.0
chr7,109390000,109400000,chr7,116660000,116670000,2.0
chr2,127980000,127990000,chr2,128210000,128220000,2.0
chr2,127880000,127890000,chr2,128210000,128220000,2.0
chr2,127880000,127890000,chr2,127980000,127990000,2.0
chr7,116660000,116670000,chr7,132770000,132780000,2.0
chr2,127850000,127860000,chr2,128200000,128210000,2.0
chr2,127030000,127040000,chr2,127140000,127150000,2.0
chr7,121410000,121420000,chr7,121620000,121630000,2.0
chr2,113680000,113690000,chr2,136710000,136720000,2.0
chr7,121440000,121450000,chr7,121620000,121630000,2.0
chr3,103180000,103190000,chr9,32730000,32740000,2.0
chr7,132630000,132640000,chr7,135520000,135530000,2.0
chr3,103190000,103200000,chr3,103550000,103560000,2.0
chr6,142700000,142710000,chr6,142900000,142910000,2.0
chr7,133540000,133550000,chr7,134350000,134360000,2.0
chr7,134320000,134330000,chr7,134430000,134440000,2.0
chr7,134350000,134360000,chr7,134430000,134440000,2.0
chr9,106720000,106730000,chr9,107190000,107200000,2.0
chr7,31320000,31330000,chr7,52890000,52900000,2.0
chr4,108130000,108140000,chr4,134470000,134480000,2.0
chr1,108040000,108050000,chr1,108490000,108500000,2.0
chr10,18680000,18690000,chr10,18820000,18830000,2.0
chr10,98100000,98110000,chr10,98140000,98150000,2.0
chr1,108490000,108500000,chr1,108690000,108700000,2.0
chr10,96050000,96060000,chr10,96770000,96780000,2.0
chr10,94780000,94790000,chr10,94830000,94840000,2.0
