ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr11,79330000,79340000,chr11,79770000,79780000,2.5
chr12,103860000,103870000,chr12,103980000,103990000,2.5
chr9,115470000,115480000,chr9,115520000,115530000,2.5
chr11,79770000,79780000,chr15,101070000,101080000,2.5
chr11,82680000,82690000,chr11,83100000,83110000,2.5
chr1,72350000,72360000,chr1,72750000,72760000,2.5
chr5,31190000,31200000,chr5,31480000,31490000,2.5
chr11,84950000,84960000,chr11,85160000,85170000,2.5
chr5,141120000,141130000,chr5,141300000,141310000,2.5
chr19,53110000,53120000,chr19,53320000,53330000,2.5
chr19,8810000,8820000,chr19,8970000,8980000,2.5
chr11,86290000,86300000,chr11,86350000,86360000,2.5
chr5,31480000,31490000,chr5,31590000,31600000,2.5
chr3,103580000,103590000,chr3,103650000,103660000,2.5
chr3,103200000,103210000,chr3,103610000,103620000,2.5
chr12,101960000,101970000,chr12,102260000,102270000,2.5
chr3,53260000,53270000,chr3,53660000,53670000,2.5
chr12,101470000,101480000,chr12,101800000,101810000,2.5
chr9,110550000,110560000,chr9,110780000,110790000,2.5
chr3,52430000,52440000,chr3,52680000,52690000,2.5
chr1,74630000,74640000,chr1,75130000,75140000,2.5
chr11,78940000,78950000,chr11,79510000,79520000,2.5
chr6,34260000,34270000,chr6,34810000,34820000,2.5
chr6,34260000,34270000,chr6,34420000,34430000,2.5
chr2,166840000,166850000,chr11,77600000,77610000,2.5
chr6,31170000,31180000,chr6,31360000,31370000,2.5
chr10,127110000,127120000,chr10,127700000,127710000,2.5
chr19,5980000,5990000,chr19,6120000,6130000,2.5
chr11,72500000,72510000,chr11,72990000,73000000,2.5
chr10,127100000,127110000,chr10,127490000,127500000,2.5
chr3,105610000,105620000,chr3,106280000,106290000,2.5
chr11,74640000,74650000,chr11,75270000,75280000,2.5
chr2,91550000,91560000,chr9,114400000,114410000,2.5
chr9,108240000,108250000,chr9,108390000,108400000,2.5
chr9,108240000,108250000,chr9,108410000,108420000,2.5
chr3,105610000,105620000,chr3,105760000,105770000,2.5
chr5,110660000,110670000,chr5,110710000,110720000,2.5
chr11,76030000,76040000,chr11,76220000,76230000,2.5
chr9,110310000,110320000,chr9,110550000,110560000,2.5
chr9,110310000,110320000,chr9,110610000,110620000,2.5
chr11,77180000,77190000,chr11,77600000,77610000,2.5
chr5,114830000,114840000,chr5,114890000,114900000,2.5
chr12,101420000,101430000,chr12,101470000,101480000,2.5
chr2,103320000,103330000,chr2,103630000,103640000,2.5
chr10,12770000,12780000,chr10,12910000,12920000,2.5
chr12,79850000,79860000,chr12,79960000,79970000,2.5
chr10,13270000,13280000,chr10,13700000,13710000,2.5
chr5,149210000,149220000,chr5,149820000,149830000,2.5
chr3,78760000,78770000,chr3,79040000,79050000,2.5
chr12,77870000,77880000,chr13,24570000,24580000,2.5
chr3,78760000,78770000,chr3,79390000,79400000,2.5
chr10,95730000,95740000,chr10,96240000,96250000,2.5
chr11,95570000,95580000,chr11,95720000,95730000,2.5
chr3,100720000,100730000,chr3,101070000,101080000,2.5
chr1,64570000,64580000,chr1,82830000,82840000,2.5
chr12,77470000,77480000,chr12,77860000,77870000,2.5
chr2,153060000,153070000,chr2,174420000,174430000,2.5
chr11,96690000,96700000,chr11,96770000,96780000,2.5
chr19,43590000,43600000,chr19,43830000,43840000,2.5
chr5,121030000,121040000,chr5,121130000,121140000,2.5
chr10,19010000,19020000,chr10,19230000,19240000,2.5
chr19,9070000,9080000,chr19,9200000,9210000,2.5
chr11,96800000,96810000,chr11,97040000,97050000,2.5
chr2,119820000,119830000,chr2,119850000,119860000,2.5
chr5,149310000,149320000,chr5,149550000,149560000,2.5
chr5,149310000,149320000,chr5,149820000,149830000,2.5
chr11,87400000,87410000,chr11,87530000,87540000,2.5
chr12,79960000,79970000,chr12,81740000,81750000,2.5
chr19,8860000,8870000,chr19,9040000,9050000,2.5
chr12,88260000,88270000,chr12,88280000,88290000,2.5
chr2,155650000,155660000,chr2,155830000,155840000,2.5
chr5,115560000,115570000,chr5,115790000,115800000,2.5
chr12,88150000,88160000,chr12,88280000,88290000,2.5
chr10,5950000,5960000,chr10,6370000,6380000,2.5
chr10,7440000,7450000,chr10,44170000,44180000,2.5
chr12,88060000,88070000,chr12,88150000,88160000,2.5
chr3,101080000,101090000,chr3,101210000,101220000,2.5
chr19,8890000,8900000,chr19,9040000,9050000,2.5
chr10,12540000,12550000,chr10,12700000,12710000,2.5
chr12,85620000,85630000,chr12,85700000,85710000,2.5
chr1,43870000,43880000,chr1,43990000,44000000,2.5
chr10,98370000,98380000,chr10,98720000,98730000,2.5
chr19,8890000,8900000,chr19,9070000,9080000,2.5
chr10,96160000,96170000,chr10,96280000,96290000,2.5
chr11,95520000,95530000,chr11,95720000,95730000,2.5
chr19,44180000,44190000,chr19,44630000,44640000,2.5
chr5,116160000,116170000,chr5,116230000,116240000,2.5
chr6,86350000,86360000,chr6,86680000,86690000,2.5
chr9,44640000,44650000,chr9,44770000,44780000,2.5
chr6,86350000,86360000,chr6,86990000,87000000,2.5
chr2,25130000,25140000,chr13,113200000,113210000,2.5
chr16,32650000,32660000,chr16,33050000,33060000,2.5
chr14,122270000,122280000,chr14,122500000,122510000,2.5
chr2,25310000,25320000,chr2,25370000,25380000,2.5
chr4,62020000,62030000,chr4,62140000,62150000,2.5
chr14,122270000,122280000,chr14,122360000,122370000,2.5
chr16,33710000,33720000,chr16,33750000,33760000,2.5
chr4,59370000,59380000,chr4,59560000,59570000,2.5
chr2,25310000,25320000,chr2,25400000,25410000,2.5
chr4,122550000,122560000,chr4,122760000,122770000,2.5
chr14,121750000,121760000,chr14,121850000,121860000,2.5
chr6,128750000,128760000,chr6,129170000,129180000,2.5
chr18,31790000,31800000,chr18,32070000,32080000,2.5
chr18,31790000,31800000,chr18,32320000,32330000,2.5
chr4,122610000,122620000,chr4,122760000,122770000,2.5
chr4,133550000,133560000,chr4,133650000,133660000,2.5
chr16,35740000,35750000,chr16,35860000,35870000,2.5
chr14,103380000,103390000,chr14,104040000,104050000,2.5
chr18,31960000,31970000,chr18,32070000,32080000,2.5
chr4,144480000,144490000,chr4,144650000,144660000,2.5
chr4,43970000,43980000,chr4,44320000,44330000,2.5
chr4,133390000,133400000,chr4,133550000,133560000,2.5
chr4,138930000,138940000,chr4,139170000,139180000,2.5
chr6,128780000,128790000,chr6,129250000,129260000,2.5
chr14,54820000,54830000,chr14,55110000,55120000,2.5
chr7,19820000,19830000,chr7,19940000,19950000,2.5
chr1,155740000,155750000,chr1,155880000,155890000,2.5
chr15,27550000,27560000,chr15,27640000,27650000,2.5
chr1,193640000,193650000,chr1,193930000,193940000,2.5
chr6,134650000,134660000,chr6,134770000,134780000,2.5
chr8,73280000,73290000,chr8,73380000,73390000,2.5
chr1,193640000,193650000,chr1,193730000,193740000,2.5
chr8,73360000,73370000,chr8,73420000,73430000,2.5
chr6,134580000,134590000,chr6,134780000,134790000,2.5
chr2,24960000,24970000,chr2,25180000,25190000,2.5
chr18,6240000,6250000,chr18,6760000,6770000,2.5
chr15,11940000,11950000,chr15,12720000,12730000,2.5
chr16,22440000,22450000,chr16,22850000,22860000,2.5
chr7,106300000,106310000,chr7,106330000,106340000,2.5
chr2,25030000,25040000,chr2,25180000,25190000,2.5
chr2,25030000,25040000,chr2,25310000,25320000,2.5
chr15,5700000,5710000,chr15,5790000,5800000,2.5
chr6,129170000,129180000,chr6,129250000,129260000,2.5
chr16,31940000,31950000,chr16,32080000,32090000,2.5
chr7,106280000,106290000,chr7,106330000,106340000,2.5
chr18,24620000,24630000,chr18,24840000,24850000,2.5
chr8,74840000,74850000,chr8,74940000,74950000,2.5
chr16,35930000,35940000,chr16,36040000,36050000,2.5
chr6,127210000,127220000,chr6,127380000,127390000,2.5
chr14,75130000,75140000,chr14,75390000,75400000,2.5
chr2,27370000,27380000,chr2,30830000,30840000,2.5
chr7,82500000,82510000,chr7,82930000,82940000,2.5
chr1,193130000,193140000,chr1,193220000,193230000,2.5
chr8,93590000,93600000,chr8,93650000,93660000,2.5
chr4,149610000,149620000,chr4,150280000,150290000,2.5
chr14,56440000,56450000,chr14,56530000,56540000,2.5
chr4,33010000,33020000,chr4,33330000,33340000,2.5
chr17,38760000,38770000,chr17,38870000,38880000,2.5
chr8,96710000,96720000,chr8,107170000,107180000,2.5
chr14,55330000,55340000,chr14,55710000,55720000,2.5
chr1,192750000,192760000,chr1,193640000,193650000,2.5
chr2,29830000,29840000,chr2,29900000,29910000,2.5
chr17,37080000,37090000,chr17,37340000,37350000,2.5
chr1,145620000,145630000,chr1,146040000,146050000,2.5
chr6,124670000,124680000,chr6,124750000,124760000,2.5
chr4,129010000,129020000,chr4,129240000,129250000,2.5
chr14,55110000,55120000,chr14,55220000,55230000,2.5
chr4,149610000,149620000,chr4,150290000,150300000,2.5
chr4,129010000,129020000,chr4,129290000,129300000,2.5
chr16,91040000,91050000,chr16,91480000,91490000,2.5
chr7,74490000,74500000,chr7,74790000,74800000,2.5
chr16,91040000,91050000,chr16,91640000,91650000,2.5
chr1,171460000,171470000,chr1,172100000,172110000,2.5
chr14,59810000,59820000,chr14,60050000,60060000,2.5
chr16,46020000,46030000,chr16,46120000,46130000,2.5
chr4,40660000,40670000,chr4,40800000,40810000,2.5
chr7,97150000,97160000,chr7,97500000,97510000,2.5
chr4,147820000,147830000,chr4,147960000,147970000,2.5
chr8,86270000,86280000,chr8,86470000,86480000,2.5
chr7,97150000,97160000,chr7,97480000,97490000,2.5
chr14,67480000,67490000,chr14,76240000,76250000,2.5
chr6,127050000,127060000,chr6,127370000,127380000,2.5
chr18,35110000,35120000,chr18,35750000,35760000,2.5
chr8,87210000,87220000,chr8,87370000,87380000,2.5
chr4,40660000,40670000,chr4,40890000,40900000,2.5
chr14,66210000,66220000,chr14,66450000,66460000,2.5
chr7,82600000,82610000,chr7,82790000,82800000,2.5
chr16,44170000,44180000,chr16,44340000,44350000,2.5
chr7,85860000,85870000,chr7,86410000,86420000,2.5
chr17,50720000,50730000,chr17,50790000,50800000,2.5
chr16,45780000,45790000,chr16,46000000,46010000,2.5
chr17,50620000,50630000,chr17,50660000,50670000,2.5
chr4,40640000,40650000,chr4,41510000,41520000,2.5
chr1,146040000,146050000,chr1,146170000,146180000,2.5
chr17,46910000,46920000,chr17,46970000,46980000,2.5
chr2,29790000,29800000,chr2,29940000,29950000,2.5
chr2,24960000,24970000,chr2,25130000,25140000,2.5
chr2,24960000,24970000,chr2,25110000,25120000,2.5
chr15,27560000,27570000,chr15,27660000,27670000,2.5
chr8,4670000,4680000,chr9,22280000,22290000,2.5
chr15,76430000,76440000,chr15,76490000,76500000,2.5
chr7,139890000,139900000,chr7,140050000,140060000,2.5
chr4,106920000,106930000,chr4,108500000,108510000,2.5
chr15,76340000,76350000,chr15,76730000,76740000,2.5
chr15,76300000,76310000,chr15,76490000,76500000,2.5
chr7,133480000,133490000,chr7,133640000,133650000,2.5
chr15,76210000,76220000,chr15,76340000,76350000,2.5
chr4,134480000,134490000,chr4,134820000,134830000,2.5
chr7,133480000,133490000,chr7,133610000,133620000,2.5
chr4,108670000,108680000,chr4,108790000,108800000,2.5
chr15,75910000,75920000,chr15,78410000,78420000,2.5
chr7,13410000,13420000,chr7,13560000,13570000,2.5
chr15,75750000,75760000,chr15,75910000,75920000,2.5
chr15,75670000,75680000,chr15,75810000,75820000,2.5
chr15,74500000,74510000,chr15,74550000,74560000,2.5
chr7,133320000,133330000,chr7,135880000,135890000,2.5
chr7,19490000,19500000,chr7,19600000,19610000,2.5
chr7,133320000,133330000,chr7,133420000,133430000,2.5
chr7,150780000,150790000,chr7,151000000,151010000,2.5
chr17,66230000,66240000,chr17,66420000,66430000,2.5
chr2,3210000,3220000,chr2,3250000,3260000,2.5
chr15,76430000,76440000,chr15,76520000,76530000,2.5
chr15,76490000,76500000,chr15,76730000,76740000,2.5
chr4,134400000,134410000,chr4,134480000,134490000,2.5
chr7,17360000,17370000,chr7,17460000,17470000,2.5
chr15,83340000,83350000,chr15,83430000,83440000,2.5
chr7,17030000,17040000,chr7,17320000,17330000,2.5
chr4,108290000,108300000,chr4,108670000,108680000,2.5
chr7,134230000,134240000,chr7,134390000,134400000,2.5
chr7,133920000,133930000,chr7,134170000,134180000,2.5
chr15,81190000,81200000,chr15,81410000,81420000,2.5
chr7,133720000,133730000,chr7,133920000,133930000,2.5
chr17,74730000,74740000,chr17,74820000,74830000,2.5
chr15,85460000,85470000,chr15,85690000,85700000,2.5
chr7,133630000,133640000,chr7,133920000,133930000,2.5
chr15,97220000,97230000,chr15,97290000,97300000,2.5
chr7,133630000,133640000,chr7,133760000,133770000,2.5
chr15,79170000,79180000,chr15,79280000,79290000,2.5
chr15,78420000,78430000,chr15,79170000,79180000,2.5
chr7,16890000,16900000,chr7,17030000,17040000,2.5
chr4,108000000,108010000,chr4,108290000,108300000,2.5
chr2,3430000,3440000,chr2,3630000,3640000,2.5
chr7,135380000,135390000,chr7,135510000,135520000,2.5
chr17,84620000,84630000,chr17,84810000,84820000,2.5
chr15,96490000,96500000,chr15,96530000,96540000,2.5
chr2,9490000,9500000,chr2,9610000,9620000,2.5
chr17,87270000,87280000,chr17,87510000,87520000,2.5
chr15,27580000,27590000,chr15,27660000,27670000,2.5
chr15,66500000,66510000,chr15,66650000,66660000,2.5
chr17,57070000,57080000,chr17,57170000,57180000,2.5
chr7,19710000,19720000,chr7,20300000,20310000,2.5
chr15,44450000,44460000,chr15,89260000,89270000,2.5
chr16,4960000,4970000,chr16,5050000,5060000,2.5
chr4,94640000,94650000,chr9,72910000,72920000,2.5
chr17,56460000,56470000,chr17,56760000,56770000,2.5
chr4,94640000,94650000,chr4,95630000,95640000,2.5
chr15,37890000,37900000,chr15,38530000,38540000,2.5
chr17,56460000,56470000,chr17,56720000,56730000,2.5
chr17,56410000,56420000,chr17,56720000,56730000,2.5
chr15,36270000,36280000,chr15,36530000,36540000,2.5
chr4,118960000,118970000,chr4,119090000,119100000,2.5
chr2,19570000,19580000,chr2,19630000,19640000,2.5
chr16,13110000,13120000,chr16,13430000,13440000,2.5
chr16,13160000,13170000,chr16,13430000,13440000,2.5
chr8,72140000,72150000,chr8,72730000,72740000,2.5
chr8,72140000,72150000,chr8,74440000,74450000,2.5
chr8,72240000,72250000,chr8,72350000,72360000,2.5
chr7,107520000,107530000,chr7,107730000,107740000,2.5
chr16,18490000,18500000,chr16,18810000,18820000,2.5
chr2,24830000,24840000,chr2,25080000,25090000,2.5
chr7,19710000,19720000,chr7,19930000,19940000,2.5
chr7,19710000,19720000,chr7,19910000,19920000,2.5
chr4,116380000,116390000,chr4,116800000,116810000,2.5
chr2,13480000,13490000,chr2,13640000,13650000,2.5
chr7,125270000,125280000,chr7,125420000,125430000,2.5
chr15,66390000,66400000,chr15,66500000,66510000,2.5
chr7,3590000,3600000,chr7,4630000,4640000,2.5
chr7,123550000,123560000,chr7,123640000,123650000,2.5
chr17,57170000,57180000,chr17,57240000,57250000,2.5
chr17,57130000,57140000,chr17,57380000,57390000,2.5
chr4,134820000,134830000,chr4,134990000,135000000,2.5
chr7,118220000,118230000,chr7,135600000,135610000,2.5
chr2,13190000,13200000,chr2,13680000,13690000,2.5
chr17,57130000,57140000,chr17,57240000,57250000,2.5
chr15,52980000,52990000,chr15,53080000,53090000,2.5
chr1,108060000,108070000,chr1,108510000,108520000,2.5
chr15,58700000,58710000,chr15,59140000,59150000,2.5
chr8,34660000,34670000,chr8,34700000,34710000,2.5
chr7,19710000,19720000,chr7,19820000,19830000,2.5
chr15,58650000,58660000,chr15,58760000,58770000,2.5
chr8,34700000,34710000,chr8,34830000,34840000,2.5
chr8,34700000,34710000,chr8,34840000,34850000,2.5
chr1,196800000,196810000,chr1,196950000,196960000,2.5
chr17,88370000,88380000,chr17,88830000,88840000,2.5
chr14,54820000,54830000,chr14,55170000,55180000,2.5
chr8,87370000,87380000,chr8,87480000,87490000,2.5
chr16,91040000,91050000,chr16,91820000,91830000,2.5
chr6,112640000,112650000,chr6,113180000,113190000,2.5
chr6,108010000,108020000,chr6,108610000,108620000,2.5
chr13,113200000,113210000,chr13,113290000,113300000,2.5
chr9,20680000,20690000,chr9,20890000,20900000,2.5
chr17,17370000,17380000,chr17,17760000,17770000,2.5
chr7,29550000,29560000,chr7,29600000,29610000,2.5
chr13,113170000,113180000,chr13,113290000,113300000,2.5
chr9,20700000,20710000,chr9,20890000,20900000,2.5
chr17,17760000,17770000,chr17,21080000,21090000,2.5
chr4,6600000,6610000,chr4,6900000,6910000,2.5
chr9,20830000,20840000,chr9,21020000,21030000,2.5
chr7,52270000,52280000,chr7,52650000,52660000,2.5
chr13,112240000,112250000,chr13,112280000,112290000,2.5
chr2,48800000,48810000,chr2,49160000,49170000,2.5
chr17,24280000,24290000,chr17,24550000,24560000,2.5
chr2,52590000,52600000,chr2,53050000,53060000,2.5
chr7,52240000,52250000,chr7,52650000,52660000,2.5
chr18,68210000,68220000,chr18,68310000,68320000,2.5
chr9,20890000,20900000,chr9,21220000,21230000,2.5
chr7,52240000,52250000,chr7,52390000,52400000,2.5
chr6,112640000,112650000,chr6,112990000,113000000,2.5
chr18,60690000,60700000,chr18,60720000,60730000,2.5
chr9,21020000,21030000,chr9,21240000,21250000,2.5
chr4,155070000,155080000,chr4,155200000,155210000,2.5
chr6,119980000,119990000,chr6,120300000,120310000,2.5
chr4,154940000,154950000,chr4,155070000,155080000,2.5
chr2,34720000,34730000,chr2,34980000,34990000,2.5
chr2,34790000,34800000,chr2,34980000,34990000,2.5
chr1,182740000,182750000,chr1,182830000,182840000,2.5
chr7,29170000,29180000,chr7,29380000,29390000,2.5
chr1,181470000,181480000,chr1,184330000,184340000,2.5
chr7,52390000,52400000,chr7,52430000,52440000,2.5
chr14,27740000,27750000,chr14,27780000,27790000,2.5
chr14,27450000,27460000,chr14,28040000,28050000,2.5
chr18,56730000,56740000,chr18,57080000,57090000,2.5
chr4,11410000,11420000,chr4,11640000,11650000,2.5
chr9,13500000,13510000,chr9,13550000,13560000,2.5
chr4,11340000,11350000,chr4,11410000,11420000,2.5
chr17,33890000,33900000,chr17,34020000,34030000,2.5
chr17,17080000,17090000,chr17,17760000,17770000,2.5
chr14,21510000,21520000,chr14,21580000,21590000,2.5
chr17,17140000,17150000,chr17,17370000,17380000,2.5
chr14,20960000,20970000,chr14,21000000,21010000,2.5
chr4,155200000,155210000,chr4,155360000,155370000,2.5
chr17,24380000,24390000,chr17,24650000,24660000,2.5
chr8,127860000,127870000,chr8,128090000,128100000,2.5
chr4,132390000,132400000,chr11,61440000,61450000,2.5
chr4,132320000,132330000,chr4,132830000,132840000,2.5
chr17,27190000,27200000,chr17,27270000,27280000,2.5
chr13,63060000,63070000,chr13,63340000,63350000,2.5
chr13,59920000,59930000,chr13,60830000,60840000,2.5
chr2,71200000,71210000,chr2,71290000,71300000,2.5
chr6,87460000,87470000,chr6,99040000,99050000,2.5
chr7,36020000,36030000,chr7,36110000,36120000,2.5
chr13,59680000,59690000,chr13,59940000,59950000,2.5
chr7,51800000,51810000,chr7,52070000,52080000,2.5
chr13,59630000,59640000,chr13,59680000,59690000,2.5
chr17,27760000,27770000,chr17,27960000,27970000,2.5
chr9,45820000,45830000,chr9,45960000,45970000,2.5
chr13,55630000,55640000,chr13,55740000,55750000,2.5
chr7,51500000,51510000,chr7,51560000,51570000,2.5
chr17,28350000,28360000,chr17,28820000,28830000,2.5
chr4,132320000,132330000,chr4,132470000,132480000,2.5
chr13,55500000,55510000,chr13,55730000,55740000,2.5
chr2,71650000,71660000,chr2,71700000,71710000,2.5
